trio number,fdr,edge names,edge names,edge names,edge names,weight values,weight values,weight values,weight values
471,0.35,L|A,L|B,NA,NA,1,1,NA,NA
471,0.4,L|A,L|B,NA,NA,1,1,NA,NA
471,0.45,L|A,L|B,NA,NA,1,1,NA,NA
471,0.5,L|A,L|B,NA,NA,1,1,NA,NA
471,0.55,L|A,L|B,NA,NA,1,1,NA,NA
471,0.6,L|A,L|B,NA,NA,1,1,NA,NA
471,0.65,L|A,L|B,NA,NA,1,1,NA,NA
471,0.7,L|A,L|B,NA,NA,1,1,NA,NA
471,0.75,L|A,L|B,NA,NA,1,1,NA,NA
471,0.8,L|A,L|B,NA,NA,1,1,NA,NA
471,0.85,L|A,L|B,NA,NA,1,1,NA,NA
471,0.9,L|A,L|B,NA,NA,1,1,NA,NA
471,0.95,L|A,L|B,NA,NA,1,1,NA,NA
471,1,L|A,L|B,NA,NA,1,1,NA,NA
472,0,NA,NA,NA,NA,NA,NA,NA,NA
472,0.05,L|A,A|B,NA,NA,1,1,NA,NA
472,0.1,L|A,A|B,NA,NA,1,1,NA,NA
472,0.15,L|A,A|B,NA,NA,1,1,NA,NA
472,0.2,L|A,A|B,NA,NA,1,1,NA,NA
472,0.25,L|A,A|B,NA,NA,1,1,NA,NA
472,0.3,L|A,A|B,NA,NA,1,1,NA,NA
472,0.35,L|A,A|B,NA,NA,1,1,NA,NA
472,0.4,L|A,A|B,NA,NA,1,1,NA,NA
472,0.45,L|A,A|B,NA,NA,1,1,NA,NA
472,0.5,L|A,A|B,NA,NA,1,1,NA,NA
472,0.55,L|A,A|B,NA,NA,1,1,NA,NA
472,0.6,L|A,A|B,NA,NA,1,1,NA,NA
472,0.65,L|A,A|B,NA,NA,1,1,NA,NA
472,0.7,L|A,A|B,NA,NA,1,1,NA,NA
472,0.75,L|A,A|B,NA,NA,1,1,NA,NA
472,0.8,L|A,A|B,NA,NA,1,1,NA,NA
472,0.85,L|A,A|B,NA,NA,1,1,NA,NA
472,0.9,L|A,A|B,NA,NA,1,1,NA,NA
472,0.95,L|A,A|B,NA,NA,1,1,NA,NA
472,1,L|A,A|B,NA,NA,1,1,NA,NA
473,0,NA,NA,NA,NA,NA,NA,NA,NA
473,0.05,L|A,B|A,NA,NA,1,1,NA,NA
473,0.1,L|A,B|A,NA,NA,1,1,NA,NA
473,0.15,L|A,B|A,NA,NA,1,1,NA,NA
473,0.2,L|A,B|A,NA,NA,1,1,NA,NA
473,0.25,L|A,B|A,NA,NA,1,1,NA,NA
473,0.3,L|A,B|A,NA,NA,1,1,NA,NA
473,0.35,L|A,L|B,A|B,B|A,1,1,1,1
473,0.4,L|A,L|B,A|B,B|A,1,1,1,1
473,0.45,L|A,L|B,A|B,B|A,1,1,1,1
473,0.5,L|A,L|B,A|B,B|A,1,1,1,1
473,0.55,L|A,L|B,A|B,B|A,1,1,1,1
473,0.6,L|A,L|B,A|B,B|A,1,1,1,1
473,0.65,L|A,L|B,A|B,B|A,1,1,1,1
473,0.7,L|A,L|B,A|B,B|A,1,1,1,1
473,0.75,L|A,L|B,A|B,B|A,1,1,1,1
473,0.8,L|A,L|B,A|B,B|A,1,1,1,1
473,0.85,L|A,L|B,A|B,B|A,1,1,1,1
473,0.9,L|A,L|B,A|B,B|A,1,1,1,1
473,0.95,L|A,L|B,A|B,B|A,1,1,1,1
473,1,L|A,L|B,A|B,B|A,1,1,1,1
474,0,NA,NA,NA,NA,NA,NA,NA,NA
474,0.05,L|A,A|B,NA,NA,1,1,NA,NA
474,0.1,L|A,A|B,NA,NA,1,1,NA,NA
474,0.15,L|A,A|B,NA,NA,1,1,NA,NA
474,0.2,L|A,A|B,NA,NA,1,1,NA,NA
474,0.25,L|A,A|B,NA,NA,1,1,NA,NA
474,0.3,L|A,A|B,NA,NA,1,1,NA,NA
474,0.35,L|A,A|B,NA,NA,1,1,NA,NA
474,0.4,L|A,A|B,NA,NA,1,1,NA,NA
474,0.45,L|A,A|B,NA,NA,1,1,NA,NA
474,0.5,L|A,A|B,NA,NA,1,1,NA,NA
474,0.55,L|A,A|B,NA,NA,1,1,NA,NA
474,0.6,L|A,A|B,NA,NA,1,1,NA,NA
474,0.65,L|A,A|B,NA,NA,1,1,NA,NA
474,0.7,L|A,A|B,NA,NA,1,1,NA,NA
474,0.75,L|A,A|B,NA,NA,1,1,NA,NA
474,0.8,L|A,A|B,NA,NA,1,1,NA,NA
474,0.85,L|A,A|B,NA,NA,1,1,NA,NA
474,0.9,L|A,A|B,NA,NA,1,1,NA,NA
474,0.95,L|A,A|B,NA,NA,1,1,NA,NA
474,1,L|A,A|B,NA,NA,1,1,NA,NA
475,0,NA,NA,NA,NA,NA,NA,NA,NA
475,0.05,L|A,A|B,NA,NA,1,1,NA,NA
475,0.1,L|A,A|B,NA,NA,1,1,NA,NA
475,0.15,L|A,A|B,NA,NA,1,1,NA,NA
475,0.2,L|A,A|B,NA,NA,1,1,NA,NA
475,0.25,L|A,A|B,NA,NA,1,1,NA,NA
475,0.3,L|A,A|B,NA,NA,1,1,NA,NA
475,0.35,L|A,A|B,NA,NA,1,1,NA,NA
475,0.4,L|A,A|B,NA,NA,1,1,NA,NA
475,0.45,L|A,A|B,NA,NA,1,1,NA,NA
475,0.5,L|A,A|B,NA,NA,1,1,NA,NA
475,0.55,L|A,A|B,NA,NA,1,1,NA,NA
475,0.6,L|A,A|B,NA,NA,1,1,NA,NA
475,0.65,L|A,A|B,NA,NA,1,1,NA,NA
475,0.7,L|A,A|B,NA,NA,1,1,NA,NA
475,0.75,L|A,A|B,NA,NA,1,1,NA,NA
475,0.8,L|A,A|B,NA,NA,1,1,NA,NA
475,0.85,L|A,L|B,A|B,B|A,1,1,1,1
475,0.9,L|A,L|B,A|B,B|A,1,1,1,1
475,0.95,L|A,L|B,A|B,B|A,1,1,1,1
475,1,L|A,L|B,A|B,B|A,1,1,1,1
476,0,NA,NA,NA,NA,NA,NA,NA,NA
476,0.05,L|A,A|B,NA,NA,1,1,NA,NA
476,0.1,L|A,A|B,NA,NA,1,1,NA,NA
476,0.15,L|A,A|B,NA,NA,1,1,NA,NA
476,0.2,L|A,A|B,NA,NA,1,1,NA,NA
476,0.25,L|A,A|B,NA,NA,1,1,NA,NA
476,0.3,L|A,A|B,NA,NA,1,1,NA,NA
476,0.35,L|A,A|B,NA,NA,1,1,NA,NA
476,0.4,L|A,A|B,NA,NA,1,1,NA,NA
476,0.45,L|A,A|B,NA,NA,1,1,NA,NA
476,0.5,L|A,A|B,NA,NA,1,1,NA,NA
476,0.55,L|A,L|B,A|B,B|A,1,1,1,1
476,0.6,L|A,L|B,A|B,B|A,1,1,1,1
476,0.65,L|A,L|B,A|B,B|A,1,1,1,1
476,0.7,L|A,L|B,A|B,B|A,1,1,1,1
476,0.75,L|A,L|B,A|B,B|A,1,1,1,1
476,0.8,L|A,L|B,A|B,B|A,1,1,1,1
476,0.85,L|A,L|B,A|B,B|A,1,1,1,1
476,0.9,L|A,L|B,A|B,B|A,1,1,1,1
476,0.95,L|A,L|B,A|B,B|A,1,1,1,1
476,1,L|A,L|B,A|B,B|A,1,1,1,1
477,0,NA,NA,NA,NA,NA,NA,NA,NA
477,0.05,L|A,L|B,A|B,B|A,1,1,1,1
477,0.1,L|A,L|B,A|B,B|A,1,1,1,1
477,0.15,L|A,L|B,A|B,B|A,1,1,1,1
477,0.2,L|A,L|B,A|B,B|A,1,1,1,1
477,0.25,L|A,L|B,A|B,B|A,1,1,1,1
477,0.3,L|A,L|B,A|B,B|A,1,1,1,1
477,0.35,L|A,L|B,A|B,B|A,1,1,1,1
477,0.4,L|A,L|B,A|B,B|A,1,1,1,1
477,0.45,L|A,L|B,A|B,B|A,1,1,1,1
477,0.5,L|A,L|B,A|B,B|A,1,1,1,1
477,0.55,L|A,L|B,A|B,B|A,1,1,1,1
477,0.6,L|A,L|B,A|B,B|A,1,1,1,1
477,0.65,L|A,L|B,A|B,B|A,1,1,1,1
477,0.7,L|A,L|B,A|B,B|A,1,1,1,1
477,0.75,L|A,L|B,A|B,B|A,1,1,1,1
477,0.8,L|A,L|B,A|B,B|A,1,1,1,1
477,0.85,L|A,L|B,A|B,B|A,1,1,1,1
477,0.9,L|A,L|B,A|B,B|A,1,1,1,1
477,0.95,L|A,L|B,A|B,B|A,1,1,1,1
477,1,L|A,L|B,A|B,B|A,1,1,1,1
478,0,NA,NA,NA,NA,NA,NA,NA,NA
478,0.05,L|A,L|B,A|B,B|A,1,1,1,1
478,0.1,L|A,L|B,A|B,B|A,1,1,1,1
478,0.15,L|A,L|B,A|B,B|A,1,1,1,1
478,0.2,L|A,L|B,A|B,B|A,1,1,1,1
478,0.25,L|A,L|B,A|B,B|A,1,1,1,1
478,0.3,L|A,L|B,A|B,B|A,1,1,1,1
478,0.35,L|A,L|B,A|B,B|A,1,1,1,1
478,0.4,L|A,L|B,A|B,B|A,1,1,1,1
478,0.45,L|A,L|B,A|B,B|A,1,1,1,1
478,0.5,L|A,L|B,A|B,B|A,1,1,1,1
478,0.55,L|A,L|B,A|B,B|A,1,1,1,1
478,0.6,L|A,L|B,A|B,B|A,1,1,1,1
478,0.65,L|A,L|B,A|B,B|A,1,1,1,1
478,0.7,L|A,L|B,A|B,B|A,1,1,1,1
478,0.75,L|A,L|B,A|B,B|A,1,1,1,1
478,0.8,L|A,L|B,A|B,B|A,1,1,1,1
478,0.85,L|A,L|B,A|B,B|A,1,1,1,1
478,0.9,L|A,L|B,A|B,B|A,1,1,1,1
478,0.95,L|A,L|B,A|B,B|A,1,1,1,1
478,1,L|A,L|B,A|B,B|A,1,1,1,1
479,0,NA,NA,NA,NA,NA,NA,NA,NA
479,0.05,L|A,A|B,NA,NA,1,1,NA,NA
479,0.1,L|A,A|B,NA,NA,1,1,NA,NA
479,0.15,L|A,A|B,NA,NA,1,1,NA,NA
479,0.2,L|A,A|B,NA,NA,1,1,NA,NA
479,0.25,L|A,A|B,NA,NA,1,1,NA,NA
479,0.3,L|A,A|B,NA,NA,1,1,NA,NA
479,0.35,L|A,A|B,NA,NA,1,1,NA,NA
479,0.4,L|A,A|B,NA,NA,1,1,NA,NA
479,0.45,L|A,A|B,NA,NA,1,1,NA,NA
479,0.5,L|A,A|B,NA,NA,1,1,NA,NA
479,0.55,L|A,A|B,NA,NA,1,1,NA,NA
479,0.6,L|A,A|B,NA,NA,1,1,NA,NA
479,0.65,L|A,A|B,NA,NA,1,1,NA,NA
479,0.7,L|A,A|B,NA,NA,1,1,NA,NA
479,0.75,L|A,A|B,NA,NA,1,1,NA,NA
479,0.8,L|A,A|B,NA,NA,1,1,NA,NA
479,0.85,L|A,A|B,NA,NA,1,1,NA,NA
479,0.9,L|A,A|B,NA,NA,1,1,NA,NA
479,0.95,L|A,A|B,NA,NA,1,1,NA,NA
479,1,L|A,A|B,NA,NA,1,1,NA,NA
480,0,NA,NA,NA,NA,NA,NA,NA,NA
480,0.05,L|A,A|B,NA,NA,1,1,NA,NA
480,0.1,L|A,A|B,NA,NA,1,1,NA,NA
480,0.15,L|A,A|B,NA,NA,1,1,NA,NA
480,0.2,L|A,A|B,NA,NA,1,1,NA,NA
480,0.25,L|A,A|B,NA,NA,1,1,NA,NA
480,0.3,L|A,A|B,NA,NA,1,1,NA,NA
480,0.35,L|A,A|B,NA,NA,1,1,NA,NA
480,0.4,L|A,A|B,NA,NA,1,1,NA,NA
480,0.45,L|A,A|B,NA,NA,1,1,NA,NA
480,0.5,L|A,A|B,NA,NA,1,1,NA,NA
480,0.55,L|A,A|B,NA,NA,1,1,NA,NA
480,0.6,L|A,A|B,NA,NA,1,1,NA,NA
480,0.65,L|A,A|B,NA,NA,1,1,NA,NA
480,0.7,L|A,A|B,NA,NA,1,1,NA,NA
480,0.75,L|A,A|B,NA,NA,1,1,NA,NA
480,0.8,L|A,A|B,NA,NA,1,1,NA,NA
480,0.85,L|A,A|B,NA,NA,1,1,NA,NA
480,0.9,L|A,A|B,NA,NA,1,1,NA,NA
480,0.95,L|A,A|B,NA,NA,1,1,NA,NA
480,1,L|A,A|B,NA,NA,1,1,NA,NA
481,0,NA,NA,NA,NA,NA,NA,NA,NA
481,0.05,L|A,A|B,NA,NA,1,1,NA,NA
481,0.1,L|A,A|B,NA,NA,1,1,NA,NA
481,0.15,L|A,A|B,NA,NA,1,1,NA,NA
481,0.2,L|A,A|B,NA,NA,1,1,NA,NA
481,0.25,L|A,A|B,NA,NA,1,1,NA,NA
481,0.3,L|A,A|B,NA,NA,1,1,NA,NA
481,0.35,L|A,A|B,NA,NA,1,1,NA,NA
481,0.4,L|A,A|B,NA,NA,1,1,NA,NA
481,0.45,L|A,A|B,NA,NA,1,1,NA,NA
481,0.5,L|A,A|B,NA,NA,1,1,NA,NA
481,0.55,L|A,A|B,NA,NA,1,1,NA,NA
481,0.6,L|A,A|B,NA,NA,1,1,NA,NA
481,0.65,L|A,A|B,NA,NA,1,1,NA,NA
481,0.7,L|A,A|B,NA,NA,1,1,NA,NA
481,0.75,L|A,A|B,NA,NA,1,1,NA,NA
481,0.8,L|A,A|B,NA,NA,1,1,NA,NA
481,0.85,L|A,A|B,NA,NA,1,1,NA,NA
481,0.9,L|A,A|B,NA,NA,1,1,NA,NA
481,0.95,L|A,A|B,NA,NA,1,1,NA,NA
481,1,L|A,A|B,NA,NA,1,1,NA,NA
482,0,NA,NA,NA,NA,NA,NA,NA,NA
482,0.05,L|A,A|B,NA,NA,1,1,NA,NA
482,0.1,L|A,A|B,NA,NA,1,1,NA,NA
482,0.15,L|A,A|B,NA,NA,1,1,NA,NA
482,0.2,L|A,A|B,NA,NA,1,1,NA,NA
482,0.25,L|A,A|B,NA,NA,1,1,NA,NA
482,0.3,L|A,A|B,NA,NA,1,1,NA,NA
482,0.35,L|A,A|B,NA,NA,1,1,NA,NA
482,0.4,L|A,A|B,NA,NA,1,1,NA,NA
482,0.45,L|A,A|B,NA,NA,1,1,NA,NA
482,0.5,L|A,A|B,NA,NA,1,1,NA,NA
482,0.55,L|A,A|B,NA,NA,1,1,NA,NA
482,0.6,L|A,A|B,NA,NA,1,1,NA,NA
482,0.65,L|A,A|B,NA,NA,1,1,NA,NA
482,0.7,L|A,A|B,NA,NA,1,1,NA,NA
482,0.75,L|A,A|B,NA,NA,1,1,NA,NA
482,0.8,L|A,A|B,NA,NA,1,1,NA,NA
482,0.85,L|A,A|B,NA,NA,1,1,NA,NA
482,0.9,L|A,A|B,NA,NA,1,1,NA,NA
482,0.95,L|A,A|B,NA,NA,1,1,NA,NA
482,1,L|A,A|B,NA,NA,1,1,NA,NA
483,0,NA,NA,NA,NA,NA,NA,NA,NA
483,0.05,L|A,L|B,A|B,B|A,1,1,1,1
483,0.1,L|A,L|B,A|B,B|A,1,1,1,1
483,0.15,L|A,L|B,A|B,B|A,1,1,1,1
483,0.2,L|A,L|B,A|B,B|A,1,1,1,1
483,0.25,L|A,L|B,A|B,B|A,1,1,1,1
483,0.3,L|A,L|B,A|B,B|A,1,1,1,1
483,0.35,L|A,L|B,A|B,B|A,1,1,1,1
483,0.4,L|A,L|B,A|B,B|A,1,1,1,1
483,0.45,L|A,L|B,A|B,B|A,1,1,1,1
483,0.5,L|A,L|B,A|B,B|A,1,1,1,1
483,0.55,L|A,L|B,A|B,B|A,1,1,1,1
483,0.6,L|A,L|B,A|B,B|A,1,1,1,1
483,0.65,L|A,L|B,A|B,B|A,1,1,1,1
483,0.7,L|A,L|B,A|B,B|A,1,1,1,1
483,0.75,L|A,L|B,A|B,B|A,1,1,1,1
483,0.8,L|A,L|B,A|B,B|A,1,1,1,1
483,0.85,L|A,L|B,A|B,B|A,1,1,1,1
483,0.9,L|A,L|B,A|B,B|A,1,1,1,1
483,0.95,L|A,L|B,A|B,B|A,1,1,1,1
483,1,L|A,L|B,A|B,B|A,1,1,1,1
484,0,NA,NA,NA,NA,NA,NA,NA,NA
484,0.05,L|A,NA,NA,NA,1,NA,NA,NA
484,0.1,L|A,NA,NA,NA,1,NA,NA,NA
484,0.15,L|A,NA,NA,NA,1,NA,NA,NA
484,0.2,L|A,NA,NA,NA,1,NA,NA,NA
484,0.25,L|A,NA,NA,NA,1,NA,NA,NA
484,0.3,L|A,NA,NA,NA,1,NA,NA,NA
484,0.35,L|A,NA,NA,NA,1,NA,NA,NA
484,0.4,L|A,NA,NA,NA,1,NA,NA,NA
484,0.45,L|A,NA,NA,NA,1,NA,NA,NA
484,0.5,L|A,NA,NA,NA,1,NA,NA,NA
484,0.55,L|A,NA,NA,NA,1,NA,NA,NA
484,0.6,L|A,NA,NA,NA,1,NA,NA,NA
484,0.65,L|A,NA,NA,NA,1,NA,NA,NA
484,0.7,L|A,NA,NA,NA,1,NA,NA,NA
484,0.75,L|A,NA,NA,NA,1,NA,NA,NA
484,0.8,L|A,NA,NA,NA,1,NA,NA,NA
484,0.85,L|A,NA,NA,NA,1,NA,NA,NA
484,0.9,L|A,NA,NA,NA,1,NA,NA,NA
484,0.95,L|A,NA,NA,NA,1,NA,NA,NA
484,1,L|A,NA,NA,NA,1,NA,NA,NA
485,0,NA,NA,NA,NA,NA,NA,NA,NA
485,0.05,L|A,A|B,NA,NA,1,1,NA,NA
485,0.1,L|A,A|B,NA,NA,1,1,NA,NA
485,0.15,L|A,A|B,NA,NA,1,1,NA,NA
485,0.2,L|A,A|B,NA,NA,1,1,NA,NA
485,0.25,L|A,A|B,NA,NA,1,1,NA,NA
485,0.3,L|A,A|B,NA,NA,1,1,NA,NA
485,0.35,L|A,A|B,NA,NA,1,1,NA,NA
485,0.4,L|A,A|B,NA,NA,1,1,NA,NA
485,0.45,L|A,A|B,NA,NA,1,1,NA,NA
485,0.5,L|A,A|B,NA,NA,1,1,NA,NA
485,0.55,L|A,A|B,NA,NA,1,1,NA,NA
485,0.6,L|A,A|B,NA,NA,1,1,NA,NA
485,0.65,L|A,A|B,NA,NA,1,1,NA,NA
485,0.7,L|A,A|B,NA,NA,1,1,NA,NA
485,0.75,L|A,A|B,NA,NA,1,1,NA,NA
485,0.8,L|A,A|B,NA,NA,1,1,NA,NA
485,0.85,L|A,A|B,NA,NA,1,1,NA,NA
485,0.9,L|A,A|B,NA,NA,1,1,NA,NA
485,0.95,L|A,A|B,NA,NA,1,1,NA,NA
485,1,L|A,A|B,NA,NA,1,1,NA,NA
486,0,NA,NA,NA,NA,NA,NA,NA,NA
486,0.05,L|A,A|B,NA,NA,1,1,NA,NA
486,0.1,L|A,A|B,NA,NA,1,1,NA,NA
486,0.15,L|A,A|B,NA,NA,1,1,NA,NA
486,0.2,L|A,A|B,NA,NA,1,1,NA,NA
486,0.25,L|A,A|B,NA,NA,1,1,NA,NA
486,0.3,L|A,A|B,NA,NA,1,1,NA,NA
486,0.35,L|A,A|B,NA,NA,1,1,NA,NA
486,0.4,L|A,A|B,NA,NA,1,1,NA,NA
486,0.45,L|A,A|B,NA,NA,1,1,NA,NA
486,0.5,L|A,A|B,NA,NA,1,1,NA,NA
486,0.55,L|A,A|B,NA,NA,1,1,NA,NA
486,0.6,L|A,A|B,NA,NA,1,1,NA,NA
486,0.65,L|A,A|B,NA,NA,1,1,NA,NA
486,0.7,L|A,A|B,NA,NA,1,1,NA,NA
486,0.75,L|A,A|B,NA,NA,1,1,NA,NA
486,0.8,L|A,A|B,NA,NA,1,1,NA,NA
486,0.85,L|A,A|B,NA,NA,1,1,NA,NA
486,0.9,L|A,A|B,NA,NA,1,1,NA,NA
486,0.95,L|A,A|B,NA,NA,1,1,NA,NA
486,1,L|A,A|B,NA,NA,1,1,NA,NA
487,0,NA,NA,NA,NA,NA,NA,NA,NA
487,0.05,L|A,B|A,NA,NA,1,1,NA,NA
487,0.1,L|A,B|A,NA,NA,1,1,NA,NA
487,0.15,L|A,B|A,NA,NA,1,1,NA,NA
487,0.2,L|A,B|A,NA,NA,1,1,NA,NA
487,0.25,L|A,B|A,NA,NA,1,1,NA,NA
487,0.3,L|A,L|B,A|B,B|A,1,1,1,1
487,0.35,L|A,L|B,A|B,B|A,1,1,1,1
487,0.4,L|A,L|B,A|B,B|A,1,1,1,1
487,0.45,L|A,L|B,A|B,B|A,1,1,1,1
487,0.5,L|A,L|B,A|B,B|A,1,1,1,1
487,0.55,L|A,L|B,A|B,B|A,1,1,1,1
487,0.6,L|A,L|B,A|B,B|A,1,1,1,1
487,0.65,L|A,L|B,A|B,B|A,1,1,1,1
487,0.7,L|A,L|B,A|B,B|A,1,1,1,1
487,0.75,L|A,L|B,A|B,B|A,1,1,1,1
487,0.8,L|A,L|B,A|B,B|A,1,1,1,1
487,0.85,L|A,L|B,A|B,B|A,1,1,1,1
487,0.9,L|A,L|B,A|B,B|A,1,1,1,1
487,0.95,L|A,L|B,A|B,B|A,1,1,1,1
487,1,L|A,L|B,A|B,B|A,1,1,1,1
488,0,NA,NA,NA,NA,NA,NA,NA,NA
488,0.05,L|A,L|B,NA,NA,1,1,NA,NA
488,0.1,L|A,L|B,NA,NA,1,1,NA,NA
488,0.15,L|A,L|B,NA,NA,1,1,NA,NA
488,0.2,L|A,L|B,NA,NA,1,1,NA,NA
488,0.25,L|A,L|B,NA,NA,1,1,NA,NA
488,0.3,L|A,L|B,A|B,B|A,1,1,1,1
488,0.35,L|A,L|B,A|B,B|A,1,1,1,1
488,0.4,L|A,L|B,A|B,B|A,1,1,1,1
488,0.45,L|A,L|B,A|B,B|A,1,1,1,1
488,0.5,L|A,L|B,A|B,B|A,1,1,1,1
488,0.55,L|A,L|B,A|B,B|A,1,1,1,1
488,0.6,L|A,L|B,A|B,B|A,1,1,1,1
488,0.65,L|A,L|B,A|B,B|A,1,1,1,1
488,0.7,L|A,L|B,A|B,B|A,1,1,1,1
488,0.75,L|A,L|B,A|B,B|A,1,1,1,1
488,0.8,L|A,L|B,A|B,B|A,1,1,1,1
488,0.85,L|A,L|B,A|B,B|A,1,1,1,1
488,0.9,L|A,L|B,A|B,B|A,1,1,1,1
488,0.95,L|A,L|B,A|B,B|A,1,1,1,1
488,1,L|A,L|B,A|B,B|A,1,1,1,1
489,0,NA,NA,NA,NA,NA,NA,NA,NA
489,0.05,L|A,A|B,NA,NA,1,1,NA,NA
489,0.1,L|A,A|B,NA,NA,1,1,NA,NA
489,0.15,L|A,A|B,NA,NA,1,1,NA,NA
489,0.2,L|A,A|B,NA,NA,1,1,NA,NA
489,0.25,L|A,A|B,NA,NA,1,1,NA,NA
489,0.3,L|A,A|B,NA,NA,1,1,NA,NA
489,0.35,L|A,A|B,NA,NA,1,1,NA,NA
489,0.4,L|A,A|B,NA,NA,1,1,NA,NA
489,0.45,L|A,A|B,NA,NA,1,1,NA,NA
489,0.5,L|A,A|B,NA,NA,1,1,NA,NA
489,0.55,L|A,A|B,NA,NA,1,1,NA,NA
489,0.6,L|A,A|B,NA,NA,1,1,NA,NA
489,0.65,L|A,A|B,NA,NA,1,1,NA,NA
489,0.7,L|A,A|B,NA,NA,1,1,NA,NA
489,0.75,L|A,A|B,NA,NA,1,1,NA,NA
489,0.8,L|A,A|B,NA,NA,1,1,NA,NA
489,0.85,L|A,A|B,NA,NA,1,1,NA,NA
489,0.9,L|A,A|B,NA,NA,1,1,NA,NA
489,0.95,L|A,A|B,NA,NA,1,1,NA,NA
489,1,L|A,A|B,NA,NA,1,1,NA,NA
490,0,NA,NA,NA,NA,NA,NA,NA,NA
490,0.05,L|A,B|A,NA,NA,1,1,NA,NA
490,0.1,L|A,B|A,NA,NA,1,1,NA,NA
490,0.15,L|A,B|A,NA,NA,1,1,NA,NA
490,0.2,L|A,B|A,NA,NA,1,1,NA,NA
490,0.25,L|A,B|A,NA,NA,1,1,NA,NA
490,0.3,L|A,B|A,NA,NA,1,1,NA,NA
490,0.35,L|A,B|A,NA,NA,1,1,NA,NA
490,0.4,L|A,B|A,NA,NA,1,1,NA,NA
490,0.45,L|A,B|A,NA,NA,1,1,NA,NA
490,0.5,L|A,L|B,A|B,B|A,1,1,1,1
490,0.55,L|A,L|B,A|B,B|A,1,1,1,1
490,0.6,L|A,L|B,A|B,B|A,1,1,1,1
490,0.65,L|A,L|B,A|B,B|A,1,1,1,1
490,0.7,L|A,L|B,A|B,B|A,1,1,1,1
490,0.75,L|A,L|B,A|B,B|A,1,1,1,1
490,0.8,L|A,L|B,A|B,B|A,1,1,1,1
490,0.85,L|A,L|B,A|B,B|A,1,1,1,1
490,0.9,L|A,L|B,A|B,B|A,1,1,1,1
490,0.95,L|A,L|B,A|B,B|A,1,1,1,1
490,1,L|A,L|B,A|B,B|A,1,1,1,1
491,0,NA,NA,NA,NA,NA,NA,NA,NA
491,0.05,L|A,L|B,NA,NA,1,1,NA,NA
491,0.1,L|A,L|B,NA,NA,1,1,NA,NA
491,0.15,L|A,L|B,NA,NA,1,1,NA,NA
491,0.2,L|A,L|B,NA,NA,1,1,NA,NA
491,0.25,L|A,L|B,NA,NA,1,1,NA,NA
491,0.3,L|A,L|B,NA,NA,1,1,NA,NA
491,0.35,L|A,L|B,NA,NA,1,1,NA,NA
491,0.4,L|A,L|B,NA,NA,1,1,NA,NA
491,0.45,L|A,L|B,NA,NA,1,1,NA,NA
491,0.5,L|A,L|B,NA,NA,1,1,NA,NA
491,0.55,L|A,L|B,NA,NA,1,1,NA,NA
491,0.6,L|A,L|B,NA,NA,1,1,NA,NA
491,0.65,L|A,L|B,NA,NA,1,1,NA,NA
491,0.7,L|A,L|B,NA,NA,1,1,NA,NA
491,0.75,L|A,L|B,NA,NA,1,1,NA,NA
491,0.8,L|A,L|B,NA,NA,1,1,NA,NA
491,0.85,L|A,L|B,NA,NA,1,1,NA,NA
491,0.9,L|A,L|B,NA,NA,1,1,NA,NA
491,0.95,L|A,L|B,NA,NA,1,1,NA,NA
491,1,L|A,L|B,NA,NA,1,1,NA,NA
492,0,NA,NA,NA,NA,NA,NA,NA,NA
492,0.05,L|A,NA,NA,NA,1,NA,NA,NA
492,0.1,L|A,NA,NA,NA,1,NA,NA,NA
492,0.15,L|A,NA,NA,NA,1,NA,NA,NA
492,0.2,L|A,L|B,NA,NA,1,1,NA,NA
492,0.25,L|A,L|B,NA,NA,1,1,NA,NA
492,0.3,L|A,L|B,NA,NA,1,1,NA,NA
492,0.35,L|A,L|B,NA,NA,1,1,NA,NA
492,0.4,L|A,L|B,NA,NA,1,1,NA,NA
492,0.45,L|A,L|B,NA,NA,1,1,NA,NA
492,0.5,L|A,L|B,NA,NA,1,1,NA,NA
492,0.55,L|A,L|B,NA,NA,1,1,NA,NA
492,0.6,L|A,L|B,NA,NA,1,1,NA,NA
492,0.65,L|A,L|B,NA,NA,1,1,NA,NA
492,0.7,L|A,L|B,NA,NA,1,1,NA,NA
492,0.75,L|A,L|B,NA,NA,1,1,NA,NA
492,0.8,L|A,L|B,NA,NA,1,1,NA,NA
492,0.85,L|A,L|B,NA,NA,1,1,NA,NA
492,0.9,L|A,L|B,NA,NA,1,1,NA,NA
492,0.95,L|A,L|B,NA,NA,1,1,NA,NA
492,1,L|A,L|B,NA,NA,1,1,NA,NA
493,0,NA,NA,NA,NA,NA,NA,NA,NA
493,0.05,L|A,NA,NA,NA,1,NA,NA,NA
493,0.1,L|A,NA,NA,NA,1,NA,NA,NA
493,0.15,L|A,L|B,NA,NA,1,1,NA,NA
493,0.2,L|A,L|B,NA,NA,1,1,NA,NA
493,0.25,L|A,L|B,NA,NA,1,1,NA,NA
493,0.3,L|A,L|B,NA,NA,1,1,NA,NA
493,0.35,L|A,L|B,NA,NA,1,1,NA,NA
493,0.4,L|A,L|B,NA,NA,1,1,NA,NA
493,0.45,L|A,L|B,NA,NA,1,1,NA,NA
493,0.5,L|A,L|B,NA,NA,1,1,NA,NA
493,0.55,L|A,L|B,NA,NA,1,1,NA,NA
493,0.6,L|A,L|B,NA,NA,1,1,NA,NA
